prompt_id,model,base_score_0_5,core_score_0_5,lift_0_5,base_A,base_B,base_C,base_D,base_E,core_A,core_B,core_C,core_D,core_E
template_20260129_115814_75510,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115853_25322,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
GEN-667B656441,gemma4:31b,4,5,1,0,1,1,1,1,1,1,1,1,1
GEN-F3B01707EE,gemma4:31b,4,5,1,1,0,1,1,1,1,1,1,1,1
template_20260129_115738_69622,gemma4:31b,4,4,0,1,1,1,0,1,1,1,1,0,1
template_20260129_115753_03664,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
ADV-FCB_CR_001-9DAF780380,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115824_09369,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115847_60703,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115759_76893,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115721_49484,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115758_44831,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115823_84907,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115847_10874,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115739_77632,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115725_81924,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115753_60136,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
TC-FCB66600FCC0,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115800_98737,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115825_31165,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115719_96427,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115722_70568,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115823_46831,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115720_72476,gemma4:31b,4,5,1,1,1,0,1,1,1,1,1,1,1
template_20260129_115852_97344,gemma4:31b,2,4,2,1,0,0,0,1,1,1,1,0,1
template_20260129_115741_53695,gemma4:31b,4,4,0,1,1,1,0,1,1,1,1,0,1
TC-C50988E00F3B,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115801_25115,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115737_14377,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115741_03082,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115827_82383,gemma4:31b,4,4,0,1,1,1,0,1,1,1,1,0,1
GEN-98D1E3BA57,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115843_54794,gemma4:31b,4,4,0,1,1,1,0,1,1,1,1,0,1
multi_entity_20260129210256_5113,gemma4:31b,5,4,-1,1,1,1,1,1,1,1,1,0,1
template_20260129_115754_82116,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115820_10863,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115730_30976,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115719_49708,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115823_56030,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115813_56218,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115730_81859,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115725_53446,gemma4:31b,2,5,3,0,0,1,0,1,1,1,1,1,1
template_20260129_115726_33424,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115848_66261,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115800_67538,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115741_89513,gemma4:31b,4,4,0,1,1,1,0,1,1,1,1,0,1
template_20260129_115805_81570,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115814_11335,gemma4:31b,3,5,2,1,1,0,0,1,1,1,1,1,1
template_20260129_115823_27916,gemma4:31b,2,4,2,0,0,1,0,1,0,1,1,1,1
TC-F79FC96F2EBA,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115843_67396,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115726_43892,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115825_48109,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115820_14046,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115755_21815,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115733_54378,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115808_57831,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
franchise_kick_20260129210256_9267,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115825_99806,gemma4:31b,2,5,3,0,0,1,0,1,1,1,1,1,1
TC-21EC9BEDB222,gemma4:31b,2,5,3,0,0,1,0,1,1,1,1,1,1
MCMIX-HE57FEE0DE7C0,gemma4:31b,2,5,3,1,0,0,0,1,1,1,1,1,1
corridor_Myanmar_Thailand_22_12771,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115841_43979,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115722_29090,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115825_14787,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115743_59698,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115827_61282,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115724_06086,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115728_69214,gemma4:31b,3,4,1,1,0,1,0,1,1,1,1,0,1
template_20260129_115800_09038,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
ADV-DIG_AW_001-AF1E97BB48,gemma4:31b,2,4,2,0,0,1,0,1,0,1,1,1,1
template_20260129_115841_21839,gemma4:31b,3,5,2,1,1,0,0,1,1,1,1,1,1
template_20260129_115725_03134,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115800_73336,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115747_34435,gemma4:31b,4,4,0,1,1,1,0,1,1,1,1,0,1
template_20260129_115822_60923,gemma4:31b,3,3,0,0,1,1,0,1,0,1,1,0,1
ADV-CJ_EE_001-8C3000FCD7,gemma4:31b,4,4,0,1,1,1,0,1,1,1,1,0,1
GEN-F31A372E99,gemma4:31b,4,5,1,1,1,1,1,0,1,1,1,1,1
template_20260129_115754_09784,gemma4:31b,2,5,3,0,0,1,0,1,1,1,1,1,1
circular_debt_20260129210256_1989,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115730_87309,gemma4:31b,2,4,2,0,0,1,0,1,1,1,0,1,1
template_20260129_115754_89445,gemma4:31b,3,4,1,1,0,1,0,1,1,1,1,0,1
CREAT-TECH-00536,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115719_71323,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115852_58748,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115825_36187,gemma4:31b,4,4,0,1,1,1,0,1,1,1,1,0,1
template_20260129_115758_54911,gemma4:31b,3,4,1,1,0,1,0,1,1,1,1,0,1
template_20260129_115722_65993,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115753_78300,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115841_16508,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115846_96693,gemma4:31b,4,5,1,1,0,1,1,1,1,1,1,1,1
template_20260129_115821_04347,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115819_21659,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115748_87223,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115722_83123,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115754_97976,gemma4:31b,4,4,0,1,1,1,0,1,1,1,1,0,1
template_20260129_115754_21436,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115755_19306,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
med_train_complex_20260129210312_3332,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115730_29865,gemma4:31b,2,4,2,0,0,1,0,1,1,1,1,0,1
template_20260129_115754_61996,gemma4:31b,3,4,1,1,0,1,0,1,1,1,1,0,1
template_20260129_115733_96082,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115841_13699,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115730_78950,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115754_47541,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115730_02656,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115736_64152,gemma4:31b,4,4,0,1,1,1,0,1,1,1,1,0,1
template_20260129_115851_63809,gemma4:31b,4,4,0,1,1,1,0,1,1,1,1,0,1
template_20260129_115731_62890,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115730_71249,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115725_68670,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115729_96847,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115827_17025,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115728_66397,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115828_70174,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115730_63288,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115811_01356,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115754_91558,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115730_03215,gemma4:31b,2,5,3,0,0,1,0,1,1,1,1,1,1
template_20260129_115725_87725,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115823_28794,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115743_41123,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115731_03920,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115735_87876,gemma4:31b,4,4,0,1,1,1,0,1,1,1,1,0,1
template_20260129_115743_82966,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
TC-0C01C18B0A0A,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115801_25208,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115724_68189,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115800_67301,gemma4:31b,4,4,0,1,1,1,0,1,1,1,1,0,1
ADV-CJ_EE_001-090F30EB61,gemma4:31b,4,4,0,1,1,1,0,1,1,1,1,0,1
template_20260129_115720_53601,gemma4:31b,4,4,0,1,1,1,0,1,1,1,1,0,1
template_20260129_115738_52946,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115826_29925,gemma4:31b,3,5,2,0,1,1,0,1,1,1,1,1,1
template_20260129_115841_53014,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115742_26925,gemma4:31b,4,5,1,0,1,1,1,1,1,1,1,1,1
GEN-7A97001844,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115853_07297,gemma4:31b,3,5,2,0,1,1,0,1,1,1,1,1,1
template_20260129_115744_98886,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115850_59056,gemma4:31b,3,5,2,1,1,0,0,1,1,1,1,1,1
template_20260129_115823_22695,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115841_11100,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115738_92903,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115813_41510,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115827_66698,gemma4:31b,4,5,1,0,1,1,1,1,1,1,1,1,1
template_20260129_115724_73000,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115729_89086,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115800_16930,gemma4:31b,3,4,1,1,0,1,0,1,1,1,1,0,1
template_20260129_115841_90444,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115832_04097,gemma4:31b,3,4,1,1,0,1,0,1,1,1,1,0,1
template_20260129_115751_76334,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115748_70701,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115726_19713,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115821_10757,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115733_95689,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115722_70112,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115749_67225,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115754_31523,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115750_32777,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115822_24559,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115752_81562,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115826_49293,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115728_51124,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115723_29982,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115853_92451,gemma4:31b,3,5,2,1,1,0,0,1,1,1,1,1,1
template_20260129_115828_26145,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115815_39284,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115821_33056,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115801_58245,gemma4:31b,5,4,-1,1,1,1,1,1,1,1,1,0,1
template_20260129_115819_00141,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115806_60347,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115843_21605,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115723_64181,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115800_36050,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115821_93817,gemma4:31b,3,5,2,1,1,0,0,1,1,1,1,1,1
template_20260129_115731_24536,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115827_66590,gemma4:31b,5,4,-1,1,1,1,1,1,1,1,1,0,1
template_20260129_115731_26367,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115809_75170,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115759_45389,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115814_13970,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115827_93612,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115826_71889,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115748_48989,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115737_56333,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
corridor_Cambodia_Malaysia_24_52495,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115740_30758,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115721_66319,gemma4:31b,3,4,1,0,1,1,0,1,1,1,1,0,1
template_20260129_115740_45530,gemma4:31b,3,5,2,0,1,1,0,1,1,1,1,1,1
template_20260129_115727_90651,gemma4:31b,3,4,1,1,0,1,0,1,1,1,0,1,1
template_20260129_115825_37230,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115742_81536,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115824_89967,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115722_20208,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115825_23661,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115800_17444,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115722_10197,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115720_86831,gemma4:31b,3,5,2,1,1,0,0,1,1,1,1,1,1
template_20260129_115740_52329,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115732_06491,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115738_81776,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115727_76076,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115742_55019,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115729_93649,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
PERSONA-FRAME-00150,gemma4:31b,3,5,2,0,1,1,0,1,1,1,1,1,1
template_20260129_115825_22383,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115755_40990,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
franchise_kick_20260129210312_9689,gemma4:31b,2,5,3,0,0,1,0,1,1,1,1,1,1
template_20260129_115852_90308,gemma4:31b,3,5,2,0,1,1,0,1,1,1,1,1,1
template_20260129_115823_12164,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115814_56257,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115726_33579,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115728_50773,gemma4:31b,2,5,3,0,0,1,0,1,1,1,1,1,1
template_20260129_115831_39027,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115726_85610,gemma4:31b,2,4,2,0,0,1,0,1,0,1,1,1,1
template_20260129_115801_23675,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115848_55310,gemma4:31b,4,4,0,1,1,1,0,1,1,1,1,0,1
BASE-00007,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115743_70500,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115752_44650,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115754_84423,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115751_83287,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115731_03573,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115739_04541,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115754_93852,gemma4:31b,2,4,2,0,0,1,0,1,1,1,1,0,1
template_20260129_115721_51581,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115719_86066,gemma4:31b,4,4,0,1,1,1,0,1,1,1,1,0,1
template_20260129_115824_50281,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115720_09235,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115759_40254,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115813_28632,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115732_38632,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115831_14887,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115725_93235,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
ADV-FCB_CR_001-692D5340E8,gemma4:31b,2,5,3,0,0,1,0,1,1,1,1,1,1
template_20260129_115826_28170,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
EXP2-REPACKAGING_STRUCTURAL-011,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
GEN-37C455C3CC,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
MCMIX-H169BCC9CDBAC,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115737_71247,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115759_10769,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115824_55492,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115754_93268,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115841_46993,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115841_44113,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115826_12240,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115747_19777,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115801_33745,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115823_91465,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115747_55462,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115828_57061,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115747_81676,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115827_75029,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115823_07668,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115823_23102,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
GEN-4585998FFD,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
corridor_Sri Lanka_Saudi Arabia_43_82216,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115723_20496,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115753_58662,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115727_71032,gemma4:31b,4,4,0,1,1,1,0,1,1,1,0,1,1
template_20260129_115739_33589,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
insurance_housing_20260129210256_4308,gemma4:31b,4,4,0,1,1,1,0,1,1,1,1,0,1
template_20260129_115720_99502,gemma4:31b,4,4,0,1,1,1,0,1,1,1,1,0,1
template_20260129_115751_25451,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115752_40906,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115827_99822,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115815_50858,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
GEN-CE6EF401CB,gemma4:31b,4,5,1,1,0,1,1,1,1,1,1,1,1
template_20260129_115843_94961,gemma4:31b,4,4,0,1,1,1,0,1,1,1,1,0,1
template_20260129_115800_28558,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115722_50662,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115722_70623,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115744_93825,gemma4:31b,4,4,0,1,1,1,0,1,1,1,1,0,1
template_20260129_115824_10549,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115739_70530,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115724_66054,gemma4:31b,3,3,0,0,1,1,0,1,0,1,1,0,1
template_20260129_115730_09036,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115800_70700,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115821_21168,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115822_11909,gemma4:31b,5,4,-1,1,1,1,1,1,1,1,1,0,1
template_20260129_115825_63336,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115841_51696,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115852_31028,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115753_04948,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115721_25838,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115823_37481,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115846_76221,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115811_57856,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115743_75712,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115742_54930,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
RMX-02189F529E,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115740_62788,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115800_42685,gemma4:31b,5,4,-1,1,1,1,1,1,1,1,1,0,1
template_20260129_115823_15586,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
JUST-IDEO-00771,gemma4:31b,4,4,0,1,1,1,0,1,1,1,1,0,1
template_20260129_115731_66277,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
TC-C16DBEAE863B,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115722_99613,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
multi_entity_20260129210256_3908,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115737_67264,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115832_38004,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
